,,,,,,,,,,,
Loan Id,Quarters,Years,Segment of Loan,Lender Name,Type of Loan,Original Loan size,Outstanding loan amount,Borrower Age,Borrower Income,New to Credit (Y /N),Gender
NBFCIN220TWL3540,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,80560,53352,40,567420,N,M
NBFCIN236TWL3824,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,39780,22308,42,837165,Y,F
NBFCIN259TWL2720,Q3,FY19,Retail,NBFC,Two-Wheeler Loan,198380,109527,35,250393,N,F
NBFCIN276TWL9729,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,91300,53286,44,600810,Y,M
NBFCIN318TWL2225,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,38160,22248,59,912175,N,F
NBFCIN427TWL6456,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,60320,36957,49,772219,N,M
NBFCIN45TWL10068,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,61200,44940,33,867388,Y,M
NBFCIN470TWL11909,Q3,FY21,Retail,NBFC,Two-Wheeler Loan,70620,42444,49,948627,N,M
NBFCIN488TWL9338,Q3,FY19,Retail,NBFC,Two-Wheeler Loan,52320,32140,47,801752,Y,M
NBFCIN51TWL12134,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,75900,47382,31,854694,N,M
NBFCIN75TWL1240,Q3,FY19,Retail,NBFC,Two-Wheeler Loan,36050,25179,29,497443,Y,F
NBFCIN76TWL10113,Q3,FY21,Retail,NBFC,Two-Wheeler Loan,137160,84658,60,1239525,N,M
NBFCIN79TWL12401,Q3,FY19,Retail,NBFC,Two-Wheeler Loan,83830,53335,58,981796,N,M
PVT20TWL10069,Q3,FY19,Retail,PVT Bank,Two-Wheeler Loan,77000,22624,51,986225,Y,M
PVT213TWL1569,Q3,FY19,Retail,PVT Bank,Two-Wheeler Loan,56160,15912,40,663919,N,M
PVT280TWL6788,Q3,FY20,Retail,PVT Bank,Two-Wheeler Loan,56560,17701,37,753763,Y,M
PVT301TWL4806,Q3,FY21,Retail,PVT Bank,Two-Wheeler Loan,61560,20930,58,528336,Y,M
PVT341TWL12350,Q3,FY20,Retail,PVT Bank,Two-Wheeler Loan,68680,25459,23,800496,Y,M
PVT440TWL1536,Q3,FY20,Retail,PVT Bank,Two-Wheeler Loan,46010,18111,35,331760,Y,M
PVTN191TWL389,Q3,FY19,Retail,PSU Bank,Two-Wheeler Loan,61360,22508,56,1026972,N,M
NBFCIN000COML110,Q4,FY19,Commercial,NBFC,Commercial Loan,7291200,3645600,37,3715040,N,M
NBFCIN000COML245,Q4,FY19,Commercial,NBFC,Commercial Loan,398636640,96890850,29,282367620,Y,F
PVT00COM9,Q4,FY21,Commercial,PVT Bank,Commercial Loan,8022080,3859680,48,4048880,N,M
PVT00COM16,Q4,FY20,Commercial,PVT Bank,Commercial Loan,7053840,1885680,36,3596760,N,M
PVT00COM181,Q4,FY20,Commercial,PVT Bank,Commercial Loan,10511600,4825780,26,3906015,Y,M
PVT00COM65,Q4,FY20,Commercial,PVT Bank,Commercial Loan,15415920,5336280,31,7633845,N,M
PSUIN300358MICRO0138096,Q4,FY19,Commercial,PSU Bank,Commercial Loan,303673040,76634470,58,219160260,Y,M
PSUIN300230MICRO0113778,Q4,FY19,Commercial,PSU Bank,Commercial Loan,10400000,5400000,28,5150000,N,F
PVT00MICROV1125,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,69360,24990,57,370600,Y,M
PVT00MICROV618,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,74550,36039,33,289680,N,M
PVT00MICROV132,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,90950,33269,56,841500,Y,M
PVT00MICROV1324,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,89610,35148,41,765600,Y,M
PVT00MICROV1369,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,94830,28997,26,633360,N,M
PVT00MICROV2419,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,96300,49050,54,550800,N,M
PVT00MICROV1459,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,95680,37536,47,1052480,N,M
PVT00MICROV1415,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,98580,46630,58,976500,N,M
PVT00MICROV629,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,112350,38556,49,449400,N,F
PSUIN300471MICRO0121524,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,5150,1938,42,55000,N,M
PSUIN300439MICRO0120221,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,5300,1767,53,33000,N,M
PSUIN300421MICRO014588,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,13260,5038,35,131300,N,M
PSUIN300226MICRO0121951,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,14420,6489,50,104860,N,M
PSUIN300296MICRO0137288,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,15400,5191,31,74200,Y,M
PSUIN300441MICRO0145695,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,16320,7728,51,900894,N,M
PSUIN300370MICRO01283,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,19440,7045,41,314110,Y,M
PSUIN300257MICRO011826,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,18900,8049,56,534972,N,M
PSUIN300189MICRO0131978,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,23460,8680,36,328755,Y,F
PSUIN300155MICRO0114647,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,25500,8910,39,506313,N,M
PSUIN300360MICRO0114627,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,28340,10342,33,434520,N,M
PSUIN300179MICRO011767,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,27040,10004,51,567320,N,M
PSUIN300351MICRO0113235,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,28350,11016,47,558348,Y,F
PSUIN30084MICRO016270,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,37060,14565,37,436346,N,M
PSUIN300372MICRO0147484,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,36050,13860,28,303264,Y,M
PSUIN300264MICRO0126037,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,37100,14630,33,525300,Y,M
PSUIN300126MICRO0143449,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,38500,13608,41,707616,N,M
PSUIN300188MICRO0148350,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,36360,15048,41,669130,Y,M
PSUIN300328MICRO011525,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,37080,14227,53,281724,N,M
PSUIN300411MICRO0123745,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,38110,14622,43,470800,N,M
PSUIN300486MICRO0145888,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,38110,15728,58,723060,N,M
PSUIN300403MICRO011917,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,37370,15096,37,429930,Y,M
PSUIN300441MICRO0142172,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,39960,16605,36,509184,N,M
PSUIN300160MICRO0148491,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,39960,14385,30,429755,N,M
PSUIN300408MICRO0138050,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,43680,19034,32,630594,N,M
PSUIN300251MICRO0124341,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,43430,20124,55,509880,N,M
PSUIN300109MICRO0146796,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,46870,16546,46,543088,N,M
PSUIN300212MICRO0114344,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,43430,17023,22,320528,Y,M
PSUIN300355MICRO0116701,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,48760,18703,39,596356,N,M
PSUIN300353MICRO0133388,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,48960,17625,45,575564,Y,M
PSUIN300354MICRO012863,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,53900,18007,37,289440,Y,M
PSUIN300413MICRO0135009,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,54000,21420,50,596121,Y,M
PSUIN300425MICRO018954,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,53550,20757,59,720272,Y,M
PSUIN300113MICRO0142733,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,53550,20884,59,383622,Y,M
PSUIN300269MICRO0127635,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,56100,19624,27,551264,N,M
PSUIN300497MICRO0131510,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,54080,22276,52,647504,N,M
PSUIN300499MICRO0126185,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,58860,24040,54,638394,N,M
PSUIN300226MICRO0142413,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,58850,21774,26,410043,N,M
PSUIN300224MICRO0131966,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,61040,25166,53,320021,N,M
PSUIN3001MICRO0148534,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,64310,24620,44,310648,N,F
PSUIN300186MICRO0147602,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,87200,37496,46,437216,N,F
PSUIN300151MICRO0136499,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,89250,31534,47,561102,Y,M
PSUIN300291MICRO0132933,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,86860,38218,43,588708,Y,M
PSUIN300148MICRO0145340,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,92880,34314,28,493061,N,F
PSUIN300138MICRO0144692,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,99360,35098,36,543132,Y,F
PSUIN300245MICRO0148722,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,104640,34905,38,349997,N,F
PSUIN30048MICRO0117652,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,110090,42824,44,520672,Y,F
PSUIN300228MICRO0144492,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,109200,53298,31,571404,Y,M
PSUIN30013MICRO0112692,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,122040,52375,48,544830,Y,M
PSUIN300138MICRO0112499,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,117300,50933,38,522725,Y,M
PSUIN30053MICRO0120666,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,128750,52250,37,778532,N,M
PSUIN300447MICRO0124374,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,130560,50675,32,410352,Y,F
NBFCIN0001071,Q4,FY20,Microfinance,NBFC,Microfinance Loan,5250,1485,34,572973,N,M
NBFCIN000505,Q4,FY19,Microfinance,NBFC,Microfinance Loan,6180,1636,29,355418,N,F
NBFCIN0001636,Q4,FY20,Microfinance,NBFC,Microfinance Loan,6120,1996,50,311610,N,F
NBFCIN0001392,Q4,FY19,Microfinance,NBFC,Microfinance Loan,6600,1701,43,415692,Y,M
NBFCIN000897,Q4,FY20,Microfinance,NBFC,Microfinance Loan,4080,1428,39,559656,N,M
NBFCIN0002481,Q4,FY20,Microfinance,NBFC,Microfinance Loan,5100,1716,56,284054,N,M
NBFCIN0001831,Q4,FY19,Microfinance,NBFC,Microfinance Loan,5400,1765,50,666297,N,M
NBFCIN0001657,Q4,FY20,Microfinance,NBFC,Microfinance Loan,5250,1456,51,512505,N,M
NBFCIN0002049,Q4,FY19,Microfinance,NBFC,Microfinance Loan,6240,2019,56,436132,N,F
NBFCIN000628,Q4,FY21,Microfinance,NBFC,Microfinance Loan,6420,1757,52,663935,N,M
NBFCIN000168,Q4,FY19,Microfinance,NBFC,Microfinance Loan,6420,2264,30,428340,N,M
NBFCIN0001868,Q4,FY20,Microfinance,NBFC,Microfinance Loan,6240,1622,40,644586,N,F
NBFCIN000725,Q4,FY19,Microfinance,NBFC,Microfinance Loan,6360,1635,60,402182,N,M
NBFCIN0001080,Q4,FY20,Microfinance,NBFC,Microfinance Loan,6600,2182,48,709720,N,F
NBFCIN0001845,Q4,FY21,Microfinance,NBFC,Microfinance Loan,6240,2101,46,552762,N,M
NBFCIN0002212R,Q4,FY20,Microfinance,NBFC,Microfinance Loan,6420,2397,33,579662,N,F
NBFCIN000330,Q4,FY20,Microfinance,NBFC,Microfinance Loan,6240,2016,35,429012,N,F
NBFCIN0002158,Q4,FY21,Microfinance,NBFC,Microfinance Loan,6180,1622,36,544673,N,F
NBFCIN00035,Q4,FY20,Microfinance,NBFC,Microfinance Loan,7490,2111,40,713685,N,F
NBFCIN0001045,Q4,FY20,Microfinance,NBFC,Microfinance Loan,7350,2746,53,584430,N,M
NBFCIN000442,Q4,FY20,Microfinance,NBFC,Microfinance Loan,7070,2060,48,485994,Y,M
NBFCIN00095,Q4,FY20,Microfinance,NBFC,Microfinance Loan,7210,2247,40,400044,N,M
NBFCIN0001873,Q4,FY20,Microfinance,NBFC,Microfinance Loan,7420,2823,30,482562,N,F
NBFCIN0002194,Q4,FY21,Microfinance,NBFC,Microfinance Loan,7070,2403,43,470730,N,M
NBFCIN0002241,Q4,FY20,Microfinance,NBFC,Microfinance Loan,7350,2191,24,631654,N,F
NBFCIN0001721,Q4,FY21,Microfinance,NBFC,Microfinance Loan,8800,2910,51,815670,N,M
NBFCIN000156,Q4,FY20,Microfinance,NBFC,Microfinance Loan,8720,2851,56,144040,N,M
NBFCIN00057,Q4,FY19,Microfinance,NBFC,Microfinance Loan,8640,2884,31,532332,Y,F
NBFCIN0001583,Q4,FY20,Microfinance,NBFC,Microfinance Loan,8400,2995,34,467731,N,M
NBFCIN0001222,Q4,FY20,Microfinance,NBFC,Microfinance Loan,8480,2267,45,723651,N,M
NBFCIN000411,Q4,FY19,Microfinance,NBFC,Microfinance Loan,9180,3110,47,484330,N,M
NBFCIN000682,Q4,FY19,Microfinance,NBFC,Microfinance Loan,9090,3335,47,960005,N,M
NBFCIN0002043,Q4,FY19,Microfinance,NBFC,Microfinance Loan,12840,3402,26,378352,N,M
NBFCIN0001533D,Q4,FY19,Microfinance,NBFC,Microfinance Loan,13200,3878,56,632772,N,M
NBFCIN0001144,Q4,FY21,Microfinance,NBFC,Microfinance Loan,16640,6163,25,563176,N,F
NBFCIN000701G,Q4,FY19,Microfinance,NBFC,Microfinance Loan,26780,6890,47,819365,Y,F
NBFCIN0002236,Q4,FY21,Microfinance,NBFC,Microfinance Loan,38150,12495,29,1026716,Y,F
NBFCIN0002352,Q4,FY21,Microfinance,NBFC,Microfinance Loan,55080,18727,41,706160,N,M
NBFCIN0002273,Q4,FY19,Microfinance,NBFC,Microfinance Loan,58800,14705,41,-61200,N,M
NBFCIN0002373,Q4,FY20,Microfinance,NBFC,Microfinance Loan,61600,21756,29,1008420,Y,M
NBFCIN000562,Q4,FY20,Microfinance,NBFC,Microfinance Loan,69760,25113,28,710316,N,M
NBFCIN0001757,Q4,FY21,Microfinance,NBFC,Microfinance Loan,89040,23150,30,619112,N,F
PVT00MICRO67,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,6060,2308,34,678400,Y,F
PVT00MICRO47,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,7140,3528,50,558732,Y,M
PVT00MICRO89,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,7350,3413,45,612576,Y,F
PVT00MICRO14,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,2120,679,50,388856,Y,M
PVT00MICRO44,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,5300,1666,51,617652,N,M
PVT00MICRO50,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,5150,1818,44,765050,Y,F
PVT00MICRO33P,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,5300,1819,60,638064,N,M
PVT00MICRO72,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,6060,2727,35,404390,Y,F
PVT00MICRO2,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,6180,2851,39,673302,N,M
PVT00MICRO74S,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,6420,2242,35,529305,Y,M
PVT00MICRO56V,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,6120,2824,29,492688,N,M
PVT00MICRO60G,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,6600,2966,46,1004456,N,M
PVT00MICRO16,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,6600,2112,39,630504,N,M
PVT00MICRO46,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,6240,2448,37,896409,N,M
PVT00MICRO17,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,7630,2618,66,518805,Y,M
PVT00MICRO42I,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,7420,2797,47,1095276,N,M
PVT00MICRO34,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,7560,3116,56,817048,Y,F
PVT00MICRO36,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,7350,3381,56,354952,N,M
PVT00MICRO60N,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,7560,3433,34,303348,Y,M
PVT00MICRO70,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,7420,3203,42,660528,N,M
PVT00MICRO25,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,7700,3388,55,924110,N,M
PVT00MICRO1351Q,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,7210,2597,58,825894,N,M
PVT00MICRO39Q,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,8800,3369,51,630968,N,M
PVT00MICRO91,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,8480,3900,38,651860,N,M
PVT00MICRO33,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,11330,4375,53,615436,N,M
PVT00MICROV1643,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,13910,6159,41,561659,N,M
PVT00MICROV963,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,13780,6232,53,653490,N,M
PVT00MICROV1780,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,14980,5797,59,632706,N,M
PVT00MICROV2483,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,15150,5355,48,566105,N,M
PVT00MICROV1701,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,16160,7910,30,642600,Y,M
PVT00MICROV303,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,16800,8320,44,436826,N,M
PVT00MICROV1486,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,17340,7388,42,696570,N,M
PVT00MICROV1043,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,27270,13737,44,705879,N,M
PVT00MICROV2072,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,29160,9331,32,627127,Y,M
PVT00MICROV763,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,35970,15391,33,423144,N,F
PVT00MICROV2116,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,39900,12889,40,624238,N,M
PVT00MICROV24,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,59400,27577,54,708126,Y,M
PVT00MICROV2420,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,56650,29040,40,692784,N,F
PVT00MICROV1792,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,165680,55328,38,760656,N,F
PSUIN300118MICRO0122155,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,6480,2268,53,498474,N,M
PSUIN30018MICRO0122183,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,7140,3528,45,458700,N,M
PSUIN30019MICRO012270,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,5350,1749,60,1103324,Y,M
PSUIN300116MICRO016915,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,5400,2484,53,777828,N,M
PSUIN300354MICRO015840,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,5500,1785,54,540280,N,M
PSUIN300395MICRO0134704,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,5200,1926,47,597809,Y,M
PSUIN300480MICRO0130097,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,5250,2071,39,455071,N,M
PSUIN300372MICRO0147262,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,5450,1802,40,714202,N,F
PSUIN300262MICRO0114299,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,6180,2721,32,441048,Y,M
PSUIN30094MICRO0111559,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,6420,2397,42,387860,N,F
PSUIN300247MICRO015857,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,6360,2772,46,317736,N,F
PSUIN300450MICRO0116031,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,6180,2054,33,780104,Y,M
PSUIN300215MICRO0127292,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,6420,2059,31,663180,N,F
PSUIN300107MICRO0116041,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,6120,2448,38,740226,N,M
PSUIN30083MICRO015524,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,7630,3087,29,706020,N,F
PSUIN300295MICRO0118399,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,7210,2646,27,307732,N,M
PSUIN300267MICRO0146423,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,7630,3175,40,695353,Y,M
PSUIN300402MICRO0141073,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,8720,3256,52,766395,N,F
PSUIN300223MICRO0135990,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,8560,3476,37,405614,Y,M
PSUIN300138MICRO0141922,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,8160,3081,57,576746,Y,M
PSUIN300282MICRO0137145,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,8400,3993,45,588123,Y,F
PSUIN300178MICRO0130504,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,9540,3370,50,390679,Y,F
PSUIN30061MICRO0143813,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,9720,3433,46,469590,N,M
PSUIN300160MICRO0145517,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,10200,3468,32,622440,N,M
PSUIN300109MICRO0131946,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,11000,3264,42,694110,N,F
PSUIN30058MICRO018500,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,11000,4730,40,731390,N,F
PSUIN300116MICRO0140135,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,11770,4915,51,747705,Y,M
PSUIN300192MICRO0113878,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,11550,5596,52,538824,Y,M
PSUIN300460MICRO0129416,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,16320,7344,28,633318,N,M
PSUIN300277MICRO0114531,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,17680,8338,27,548020,N,M
PSUIN300377MICRO0134874,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,27040,10275,40,663080,Y,M
PSUIN30095MICRO0110530,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,39390,17269,48,754320,N,M
PSUIN300353MICRO0122146,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,53500,19440,29,715938,N,M
PSUIN300114MICRO0134785,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,54570,22888,41,495720,Y,M
PSUIN300366MICRO0130357,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,71500,30602,50,464100,N,F
PSUIN30093MICRO0147589,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,92400,37926,52,942480,Y,M
PSUIN300385MICRO0120079,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,90640,38975,56,564960,N,F
PSUIN30094MICRO0149894,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,114400,44726,35,1166000,Y,F
PSUIN300334MICRO019530,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,121800,43430,47,723840,N,F
PSUIN300136MICRO014086,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,124020,44904,30,1581840,N,F
NBFCIN119AUTO12878,Q4,FY21,Retail,NBFC,Auto Loans,171528,180019,57,2472724,N,M
NBFCIN499AUTO15451,Q4,FY19,Retail,NBFC,Auto Loans,300456,291789,42,2730105,Y,M
IC00392AUL18053,Q4,FY20,Retail,PVT Bank,Auto Loans,205122,83134,40,1737504,N,M
IC006AUL48638,Q4,FY20,Retail,PVT Bank,Auto Loans,227482,100559,57,3065692,Y,F
IC00443AUL30567,Q4,FY20,Retail,PVT Bank,Auto Loans,284774,282009,51,4354560,Y,M
PSUNAUTO465LOA27542,Q4,FY20,Retail,PSU Bank,Auto Loans,232968,110317,54,3485384,N,M
PSUN20CC1669,Q4,FY20,Retail,PSU Bank,Credit Card,32100,15384,46,181896,Y,M
NBFCINCCL30AA01456,Q4,FY20,Retail,NBFC,Credit Card,39590,14652,51,318120,Y,M
NBFCINCCL30AA022480,Q4,FY20,Retail,NBFC,Credit Card,24675,12220,62,321408,N,M
NBFCINCCL30AA04466,Q4,FY19,Retail,NBFC,Credit Card,29492,15943,38,313740,N,M
NBFCINCCL30AA0259,Q4,FY21,Retail,NBFC,Credit Card,18338,4633,36,330000,N,M
NBFCIN010CCL60,Q4,FY21,Retail,NBFC,Credit Card,22781,9169,54,306000,N,M
NBFCINCCL30AA09125,Q4,FY20,Retail,NBFC,Credit Card,29610,9875,36,316260,N,F
NBFCINCCL30AA01168,Q4,FY20,Retail,NBFC,Credit Card,35385,10551,30,314496,N,M
NBFCINCCL30AA02578,Q4,FY19,Retail,NBFC,Credit Card,11730,4425,50,329616,N,M
NBFCINCCL30AA016803,Q4,FY20,Retail,NBFC,Credit Card,27398,13252,48,337920,Y,M
PVTN41CCL2216,Q4,FY20,Retail,PVT Bank,Credit Card,35086,23021,42,318240,Y,F
NBFCINCCL30AA019997,Q4,FY21,Retail,NBFC,Credit Card,32760,12807,53,322596,N,M
NBFCINCCL30AA0631,Q4,FY21,Retail,NBFC,Credit Card,34128,13733,49,327540,N,M
PVTN13CCL4733,Q4,FY21,Retail,PVT Bank,Credit Card,96792,62914,47,358440,N,F
PVTN99CCL1739,Q4,FY19,Retail,PVT Bank,Credit Card,25647,16832,27,411264,N,F
NBFCIN010CCL91,Q4,FY21,Retail,NBFC,Credit Card,33176,16187,57,438840,N,M
IC020CCL54,Q4,FY19,Retail,PVT Bank,Credit Card,32825,11941,39,514800,N,M
PVTN95CCL8036,Q4,FY19,Retail,PVT Bank,Credit Card,56385,35254,64,534600,Y,M
PVTN37CCL10989,Q4,FY20,Retail,PVT Bank,Credit Card,19635,12276,42,495708,N,M
IC020CCL30,Q4,FY19,Retail,PVT Bank,Credit Card,47196,19346,28,520416,N,M
PVTN7CCL3079,Q4,FY21,Retail,PVT Bank,Credit Card,43632,28922,25,567528,N,M
PVTN79CCL584,Q4,FY19,Retail,PVT Bank,Credit Card,41600,26260,44,580608,N,F
PVTN77CCL4873,Q4,FY19,Retail,PVT Bank,Credit Card,24840,15847,43,573672,N,M
IC020CCL66,Q4,FY21,Retail,PVT Bank,Credit Card,39678,12835,52,605472,N,F
IC020CCL85,Q4,FY21,Retail,PVT Bank,Credit Card,37024,17759,52,599040,N,M
IC020CCL24,Q4,FY20,Retail,PVT Bank,Credit Card,11130,3425,57,616140,Y,M
PVTN49CCL8555,Q4,FY20,Retail,PVT Bank,Credit Card,77550,50407,53,647460,N,M
PVTN10CCL9051,Q4,FY19,Retail,PVT Bank,Credit Card,39269,25524,38,603576,N,M
PSUN32CC8180,Q4,FY19,Retail,PSU Bank,Credit Card,17952,5837,29,610776,N,F
IC020CCL36,Q4,FY21,Retail,PVT Bank,Credit Card,27930,7916,41,623016,N,M
